/ && GET,/cart && GET,/cart/checkout && POST,/product/[0-9][[:alnum:]]*$ && GET,/product/[a-zA-Z][[:alnum:]]*$ && GET,avg
639.7388888888889,141.5164526484751,,,350.46342031686856,0
639.7388888888889,141.5164526484751,,,350.46342031686856,0
609.218415417559,133.09809372517873,,,335.8780209758322,0
609.218415417559,133.0980937251787,,,335.8780209758322,0
609.218415417559,133.0980937251787,,,335.8780209758322,0
620.589519650655,139.17854251012147,,,344.1866573686657,0
620.589519650655,139.17854251012147,,,344.1866573686657,0
601.7353579175705,144.4894222945484,,,340.48233379823336,0
601.7353579175705,144.4894222945484,,,340.48233379823336,0
602.3005464480874,143.4641109298532,,,339.5572162540869,0
602.3005464480874,143.4641109298532,,,339.5572162540869,0
602.3005464480874,143.4641109298532,,,339.5572162540869,0
587.9870129870129,139.87141687141687,,,332.9058275058275,0
587.9870129870129,139.87141687141687,,,332.9058275058275,0
589.4173140954496,144.77947238252267,,,334.28689687795645,0
589.4173140954496,144.77947238252267,,,334.28689687795645,0
589.4173140954496,144.77947238252267,,,334.28689687795645,0
559.0077177508268,133.03527980535281,,,313.57593457943926,0
559.0077177508268,133.03527980535281,,,313.57593457943926,0
573.1615120274913,128.10139002452985,,,313.4723282442748,0
573.1615120274913,128.10139002452985,,,313.4723282442748,0
589.0538990825688,123.3699021207178,,,316.92397521449,0
589.0538990825688,123.3699021207178,,,316.92397521449,0
589.0538990825688,123.3699021207178,,,316.92397521449,0
611.8576388888888,123.13751017087063,,,324.8834209268992,0
611.8576388888888,123.13751017087063,,,324.8834209268992,0
619.1464821222606,120.62267206477733,,,326.24595623215987,0
619.1464821222606,120.62267206477733,,,326.24595623215987,0
619.1464821222606,120.62267206477733,,,326.24595623215987,0
645.1584507042254,137.07701812191104,,,346.6052758954501,0
645.1584507042254,137.07701812191104,,,346.6052758954501,0
636.4592760180996,130.43576104746316,,,342.84069325736,0
636.4592760180996,130.43576104746316,,,342.84069325736,0
617.0374574347333,130.50582362728787,,,336.283245319251,0
617.0374574347333,130.50582362728787,,,336.283245319251,0
617.0374574347333,130.50582362728787,,,336.283245319251,0
594.6882086167801,123.49834024896265,,,322.6308097747964,0
594.6882086167801,123.49834024896265,,,322.6308097747964,0
603.1765389082464,118.13030807660284,,,320.66416100872937,0
603.1765389082464,118.13030807660284,,,320.66416100872937,0
584.1363636363636,101.49500416319734,,,305.5913022585296,0
584.1363636363636,101.49500416319734,,,305.5913022585296,0
584.1363636363636,101.49500416319734,,,305.5913022585296,0
571.9723183391003,103.4945008460237,,,301.7230356271352,0
571.9723183391003,103.4945008460237,,,301.7230356271352,0
556.1410550458716,104.32275803722504,,,296.1365628042844,0
556.1410550458716,104.32275803722504,,,296.1365628042844,0
556.1410550458716,104.32275803722504,,,296.1365628042844,0
561.8527042577675,114.27796901893286,,,305.7808961102905,0
561.8527042577675,114.27796901893286,,,305.7808961102905,0
537.1931818181818,116.5366172624237,,,299.16008880118403,0
537.1931818181818,116.5366172624237,,,299.16008880118403,0
546.6232227488152,120.9758560140474,,,302.13893091275844,0
546.6232227488152,120.9758560140474,,,302.13893091275844,0
546.6232227488152,120.9758560140474,,,302.13893091275844,0
600.1193317422434,119.46447368421052,,,323.0988372093023,0
600.1193317422434,119.46447368421052,,,323.0988372093023,0
634.7055214723927,122.99468556244464,,,337.5236625514403,0
634.7055214723927,122.99468556244464,,,337.5236625514403,0
634.7055214723927,122.99468556244464,,,337.5236625514403,0
626.530864197531,113.2380106571936,,,327.99380165289256,0
626.530864197531,113.2380106571936,,,327.99380165289256,0
638.9116915422885,115.98126672613738,,,334.38961038961037,0
638.9116915422885,115.98126672613738,,,334.38961038961037,0
621.5277777777778,111.30035650623886,,,327.95076923076925,0
621.5277777777778,111.30035650623886,,,327.95076923076925,0
621.5277777777778,111.30035650623886,,,327.95076923076925,0
566.7995169082127,110.96663660955818,,,305.81930820856996,0
566.7995169082127,110.96663660955818,,,305.81930820856996,0
538.4915865384615,116.89819004524888,,,297.98528652555495,0
538.4915865384615,116.89819004524887,,,297.985286525555,0
558.4461910519952,122.88363636363637,,,309.81162428645564,0
558.4461910519952,122.88363636363637,,,309.81162428645564,0
558.4461910519952,122.88363636363637,,,309.81162428645564,0
543.7016908212561,123.6429880843263,,,304.88770192808755,0
543.7016908212561,123.6429880843263,,,304.88770192808755,0
544.8702101359703,127.14635272391506,,,305.7608350951374,0
544.8702101359703,127.14635272391506,,,305.7608350951374,0
544.8702101359703,127.14635272391506,,,305.7608350951374,0
552.6703841387856,131.63506012950972,,,311.60090042372883,0
552.6703841387856,131.63506012950972,,,311.60090042372883,0
563.8036809815951,127.31378026070765,,,315.635256749603,0
563.8036809815951,127.31378026070765,,,315.635256749603,0
536.3193588162762,121.0972093023256,,,299.64713679745495,0
536.3193588162762,121.0972093023256,,,299.64713679745495,0
536.3193588162762,121.0972093023256,,,299.64713679745495,0
547.0223325062034,120.71924144310825,,,302.8073661897191,0
547.0223325062034,120.71924144310825,,,302.8073661897191,0
555.315594059406,115.66743970315399,,,304.02147401908803,0
555.315594059406,115.66743970315399,,,304.02147401908803,0
555.315594059406,115.66743970315399,,,304.02147401908803,0
632.9624664879358,146.74202898550726,,,350.4031443009546,0
632.9624664879358,146.74202898550726,,,350.4031443009546,0
729.291465378422,166.2568306010929,,,393.88997395833337,0
729.291465378422,166.2568306010929,,,393.88997395833337,0
807.8958785249457,189.97979797979795,,,436.82495667244365,0
807.8958785249457,189.97979797979798,,,436.82495667244365,0
807.8958785249457,189.97979797979798,,,436.82495667244365,0
935.0165016501649,220.76483050847457,,,500.01419354838714,0
935.0165016501649,220.76483050847457,,,500.01419354838714,0
1328.9310344827586,323.93243243243245,,,684.6373762376237,0
1328.9310344827586,323.93243243243245,,,684.6373762376237,0
1760.8139534883721,331.0714285714286,,,789.8694029850745,0
1760.8139534883721,331.0714285714286,,,789.8694029850745,0
1760.8139534883721,331.0714285714286,,,789.8694029850745,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
181.14814814814815,,301.89655172413796,298.75,260.2,0
181.14814814814815,,301.89655172413796,298.75,260.2,0
199.61111111111111,,319.0,310.88235294117646,277.41818181818184,0
199.61111111111111,,319.0,310.88235294117646,277.41818181818184,0
199.61111111111111,,319.0,310.88235294117646,277.41818181818184,0
199.61111111111111,,319.0,310.88235294117646,277.41818181818184,0
199.61111111111111,,319.0,310.88235294117646,277.41818181818184,0
210.33333333333331,,386.6025641025641,351.0769230769231,321.4854368932039,0
210.33333333333331,,386.6025641025641,351.0769230769231,321.4854368932039,0
259.4375,,453.58208955223876,460.1639344262295,396.6766304347826,0
259.4375,,453.58208955223876,460.1639344262295,396.6766304347826,0
259.4375,,453.58208955223876,460.1639344262295,396.6766304347826,0
341.9139072847682,,514.9820936639119,502.93934911242604,458.813559322034,0
341.9139072847682,,514.9820936639119,502.93934911242604,458.813559322034,0
344.58361774744026,,519.6974431818182,507.9070121951219,462.99075025693736,0
344.58361774744026,,519.6974431818182,507.9070121951219,462.99075025693736,0
344.58361774744026,,519.6974431818182,507.9070121951219,462.99075025693736,0
344.58361774744026,,519.6974431818182,507.9070121951219,462.99075025693736,0
344.58361774744026,,519.6974431818182,507.9070121951219,462.99075025693736,0
345.6702508960574,,510.4878787878788,504.30645161290323,458.36561479869425,0
345.6702508960574,,510.4878787878788,504.30645161290323,458.36561479869425,0
286.5719298245614,,404.52259887005647,393.73040752351096,365.839248434238,0
286.5719298245614,,404.52259887005647,393.73040752351096,365.839248434238,0
286.5719298245614,,404.52259887005647,393.73040752351096,365.839248434238,0
137.9798387096774,,237.28527607361963,233.18928571428572,207.10421545667447,0
137.9798387096774,,237.28527607361963,233.18928571428572,207.10421545667447,0
137.9798387096774,,237.28527607361963,233.18928571428572,207.10421545667447,0
137.9798387096774,,237.28527607361963,233.18928571428572,207.10421545667447,0
181.58902077151336,,287.4191542288557,290.7887700534759,256.5076370170709,0
181.58902077151336,,287.4191542288557,290.7887700534759,256.5076370170709,0
181.58902077151336,,287.4191542288557,290.7887700534759,256.5076370170709,0
175.00108695652173,,280.56060606060606,286.3263473053893,249.88985896574883,0
175.00108695652173,,280.56060606060606,286.3263473053893,249.88985896574883,0
186.06017191977077,,294.96325459317586,301.58957219251334,262.78125,0
186.06017191977077,,294.96325459317586,301.58957219251334,262.78125,0
186.06017191977077,,294.96325459317586,301.58957219251334,262.78125,0
186.06017191977077,,294.96325459317586,301.58957219251334,262.78125,0
186.06017191977077,,294.96325459317586,301.58957219251334,262.78125,0
183.01604278074865,,284.8428571428571,293.5543209876543,256.0229357798165,0
183.01604278074865,,284.8428571428571,293.5543209876543,256.0229357798165,0
153.90419161676647,,238.61904761904762,250.49425287356323,215.82452830188683,0
153.90419161676647,,238.61904761904762,250.49425287356323,215.82452830188683,0
153.90419161676647,,238.61904761904762,250.49425287356323,215.82452830188683,0
156.5483870967742,,203.89361702127658,202.94117647058823,190.5,0
156.5483870967742,,203.89361702127658,202.94117647058823,190.5,0
147.6440677966102,,238.1774193548387,225.75757575757575,209.91513761467888,0
147.6440677966102,,238.1774193548387,225.75757575757575,209.91513761467888,0
150.43502824858757,,240.43855932203394,232.22192513368984,211.32666666666668,0
150.43502824858757,,240.43855932203394,232.22192513368984,211.32666666666668,0
150.43502824858757,,240.43855932203394,232.22192513368984,211.32666666666668,0
308.61976047904193,,446.1945812807881,428.52985074626866,397.9455813953488,0
308.61976047904193,,446.1945812807881,428.52985074626866,397.9455813953488,0
310.17987804878044,,449.30904522613065,429.9774096385542,400.11011342155007,0
310.17987804878044,,449.30904522613065,429.9774096385542,400.11011342155007,0
310.17987804878044,,449.30904522613065,429.9774096385542,400.11011342155007,0
310.17987804878044,,449.30904522613065,429.9774096385542,400.11011342155007,0
310.17987804878044,,449.30904522613065,429.9774096385542,400.11011342155007,0
301.6756756756757,,432.7065491183879,416.5301204819277,386.5635593220339,0
301.6756756756757,,432.7065491183879,416.5301204819277,386.5635593220339,0
314.4241935483871,,459.59504132231405,442.66666666666663,408.2300204918033,0
314.4241935483871,,459.59504132231405,442.66666666666663,408.2300204918033,0
314.4241935483871,,459.59504132231405,442.66666666666663,408.2300204918033,0
136.76953125,,228.36688311688312,225.00806451612902,198.46305418719209,0
136.76953125,,228.36688311688312,225.00806451612902,198.46305418719209,0
136.76953125,,228.36688311688312,225.00806451612902,198.46305418719209,0
136.76953125,,228.36688311688312,225.00806451612902,198.46305418719209,0
136.76953125,,228.36688311688312,225.00806451612902,198.46305418719209,0
228.85986159169548,,328.1205882352942,323.08506944444446,295.2562704471101,0
228.85986159169548,,328.1205882352942,323.08506944444446,295.2562704471101,0
248.294921875,,359.4372881355932,349.66015625,321.07868649318465,0
248.294921875,,359.4372881355932,349.66015625,321.07868649318465,0
302.0745341614907,,410.7123655913979,397.2408536585366,372.160469667319,0
302.0745341614907,,410.7123655913979,397.2408536585366,372.160469667319,0
302.0745341614907,,410.7123655913979,397.2408536585366,372.160469667319,0
275.3265306122449,,393.64772727272725,380.5769230769231,351.5204582651391,0
275.3265306122449,,393.64772727272725,380.5769230769231,351.5204582651391,0
226.0046875,,331.91095890410963,320.6277258566978,294.6227634194831,0
226.0046875,,331.91095890410963,320.6277258566978,294.6227634194831,0
148.97798742138363,,250.02793296089385,240.59872611464968,214.57878787878786,0
148.97798742138363,,250.02793296089385,240.59872611464968,214.57878787878786,0
148.97798742138363,,250.02793296089385,240.59872611464968,214.57878787878786,0
148.97798742138363,,250.02793296089385,240.59872611464968,214.57878787878786,0
148.97798742138363,,250.02793296089385,240.59872611464968,214.57878787878786,0
166.3466666666667,,269.9031100478469,257.1288088642659,232.25563258232233,0
166.3466666666667,,269.9031100478469,257.1288088642659,232.25563258232233,0
166.3466666666667,,269.9031100478469,257.1288088642659,232.25563258232233,0
169.5139344262295,,271.0967741935484,265.27456140350876,236.03544575725027,0
169.5139344262295,,271.0967741935484,265.27456140350876,236.03544575725027,0
178.36631016042782,,288.8315085158151,282.8306686046512,250.40965456155888,0
178.36631016042782,,288.8315085158151,282.8306686046512,250.40965456155888,0
167.43930348258706,,274.3695652173913,271.8890675241157,238.55252854812397,0
167.43930348258706,,274.3695652173913,271.8890675241157,238.55252854812397,0
167.43930348258706,,274.3695652173913,271.8890675241157,238.55252854812397,0
168.0392943063352,,275.2494669509595,276.0958549222798,240.43546694648478,0
168.0392943063352,,275.2494669509595,276.0958549222798,240.43546694648478,0
160.75892857142856,,267.36752717391306,272.4267886855242,234.24520444220093,0
160.75892857142856,,267.36752717391306,272.4267886855242,234.24520444220093,0
160.75892857142856,,267.36752717391306,272.4267886855242,234.24520444220093,0
156.63496448303079,,263.2487939352171,267.5998322147651,230.02800511508948,0
156.63496448303079,,263.2487939352171,267.5998322147651,230.02800511508948,0
148.2262569832402,,250.6995856353591,257.8744752308984,219.90467625899282,0
148.2262569832402,,250.6995856353591,257.8744752308984,219.90467625899282,0
153.29343474779822,,261.26877192982454,264.2661016949153,227.19395433316035,0
153.29343474779822,,261.26877192982454,264.2661016949153,227.19395433316035,0
153.29343474779822,,261.26877192982454,264.2661016949153,227.19395433316035,0
150.62699680511184,,257.09860627177704,258.2323232323232,223.04554838709677,0
150.62699680511184,,257.09860627177704,258.2323232323232,223.04554838709677,0
153.1408071748879,,260.9679841897233,261.38757115749524,226.08590564938845,0
153.1408071748879,,260.9679841897233,261.38757115749524,226.08590564938845,0
153.1408071748879,,260.9679841897233,261.38757115749524,226.08590564938845,0
153.57909930715937,,262.5880566801619,262.7821601941747,227.39693801344288,0
153.57909930715937,,262.5880566801619,262.7821601941747,227.39693801344288,0
157.53478964401296,,270.99362606232296,269.0068846815835,233.5805774278215,0
157.53478964401296,,270.99362606232296,269.0068846815835,233.5805774278215,0
156.09746835443036,,262.4924242424242,267.17069892473114,229.71318144833197,0
156.09746835443036,,262.4924242424242,267.17069892473114,229.71318144833197,0
156.09746835443036,,262.4924242424242,267.17069892473114,229.71318144833197,0
155.12333333333333,,270.82267441860466,276.2230215827338,234.80477223427332,0
155.12333333333333,,270.82267441860466,276.2230215827338,234.80477223427332,0
163.2166666666667,,290.5263157894737,275.40000000000003,245.39247311827955,0
163.2166666666667,,290.5263157894737,275.40000000000003,245.39247311827955,0
163.2166666666667,,290.5263157894737,275.40000000000003,245.39247311827955,0
163.2166666666667,,290.5263157894737,275.40000000000003,245.39247311827955,0
163.2166666666667,,290.5263157894737,275.40000000000003,245.39247311827955,0
160.94202898550722,,310.73837209302326,293.6885245901639,258.0717592592593,0
160.94202898550722,,310.73837209302326,293.6885245901639,258.0717592592593,0
152.09276018099547,,295.7301886792453,292.3,248.45626822157433,0
152.09276018099547,,295.7301886792453,292.3,248.45626822157433,0
152.09276018099547,,295.7301886792453,292.3,248.45626822157433,0
152.09276018099547,,295.7301886792453,292.3,248.45626822157433,0
152.09276018099547,,295.7301886792453,292.3,248.45626822157433,0
152.09276018099547,,295.7301886792453,292.3,248.45626822157433,0
152.09276018099547,,295.7301886792453,292.3,248.45626822157433,0
152.09276018099547,,295.7301886792453,292.3,248.45626822157433,0
152.09276018099547,,295.7301886792453,292.3,248.45626822157433,0
152.09276018099547,,295.7301886792453,292.3,248.45626822157433,0
150.57142857142858,,288.8709677419355,289.2073170731707,244.26110124333925,0
150.57142857142858,,288.8709677419355,289.2073170731707,244.26110124333925,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,13.683050847458418,,,13.683050847470255,0
,13.683050847458418,,,13.683050847470255,0
,13.930357142856957,,,13.930357142854186,0
,13.930357142856957,,,13.930357142854186,0
,13.930357142856957,,,13.930357142854186,0
,14.739611872146012,,,14.739611872144419,0
,14.739611872146012,,,14.739611872144419,0
,14.738668779714885,,,14.738668779714148,0
,14.738668779714885,,,14.738668779714148,0
,16.24487654320999,,,16.244876543209415,0
,16.24487654320999,,,16.244876543209415,0
,16.24487654320999,,,16.244876543209415,0
,18.25282817502658,,,18.25282817502509,0
,18.25282817502658,,,18.25282817502509,0
,22.191431670281993,,,22.191431670281993,0
,22.191431670281997,,,22.191431670281997,0
,22.191431670281997,,,22.191431670281997,0
,26.723704520397067,,,26.723704520397323,0
,26.723704520397067,,,26.723704520397323,0
