/ && GET,/cart && GET,/cart/checkout && POST,/product/{id} && GET,/setCurrency && POST,avg
10.25,9.675,2.7,18.7,0.85,42.175000000000004
10.25,9.675,2.7,18.7,0.85,42.175000000000004
10.275,9.775,2.65,18.875,0.875,42.45
10.275,9.775,2.65,18.875,0.875,42.45
10.35,9.725,2.675,18.775,0.85,42.375
10.35,9.725,2.675,18.775,0.85,42.375
10.275,9.5,2.65,18.575,0.85,41.85
10.275,9.5,2.65,18.575,0.85,41.85
10.275,9.5,2.65,18.575,0.85,41.85
10.175,9.35,2.925,18.575,0.875,41.9
10.175,9.35,2.925,18.575,0.875,41.9
10.05,9.15,2.675,18.475,0.8,41.15
10.05,9.15,2.675,18.475,0.8,41.15
10.075,9.2,2.725,18.25,0.8,41.05
10.075,9.2,2.725,18.25,0.8,41.05
10.075,9.2,2.725,18.25,0.8,41.05
10.025,9.175,2.725,18.35,0.8,41.074999999999996
10.025,9.175,2.725,18.35,0.8,41.074999999999996
10.0,9.125,2.625,18.4,0.775,40.925
10.0,9.125,2.625,18.4,0.775,40.925
9.9,9.25,2.675,18.3,0.775,40.9
9.9,9.25,2.675,18.3,0.775,40.9
9.625,8.95,2.7,17.725,0.8,39.8
9.625,8.95,2.7,17.725,0.8,39.8
9.625,8.95,2.7,17.725,0.8,39.8
9.675,9.125,2.75,18.125,0.85,40.525
9.675,9.125,2.75,18.125,0.85,40.525
9.7,9.325,2.65,18.15,0.825,40.650000000000006
9.7,9.325,2.65,18.15,0.825,40.650000000000006
9.85,9.275,2.7,18.275,0.925,41.025
9.85,9.275,2.7,18.275,0.925,41.025
9.75,9.325,2.675,18.475,0.875,41.1
9.75,9.325,2.675,18.475,0.875,41.1
9.75,9.325,2.675,18.475,0.875,41.1
9.95,9.15,2.675,18.275,0.95,41.0
9.95,9.15,2.675,18.275,0.95,41.0
9.825,8.975,2.8,17.975,0.95,40.525000000000006
9.825,8.975,2.8,17.975,0.95,40.525000000000006
9.6,8.675,2.8,17.75,0.85,39.675000000000004
9.6,8.675,2.8,17.75,0.85,39.675000000000004
9.875,8.95,2.675,18.125,0.9,40.525
9.875,8.95,2.675,18.125,0.9,40.525
9.875,8.95,2.675,18.125,0.9,40.525
9.975,8.925,2.75,18.025,0.925,40.599999999999994
9.975,8.925,2.75,18.025,0.925,40.599999999999994
10.025,8.7,2.7,17.85,0.925,40.199999999999996
10.025,8.7,2.7,17.85,0.925,40.199999999999996
9.825,8.8,2.775,17.7,0.825,39.925000000000004
9.825,8.8,2.775,17.7,0.825,39.925000000000004
9.875,8.75,2.7,17.8,0.85,39.975
9.875,8.75,2.7,17.8,0.85,39.975
9.8,8.85,2.75,17.975,0.825,40.2
9.8,8.85,2.75,17.975,0.825,40.2
9.9,9.175,2.55,18.225,0.8,40.65
9.9,9.175,2.55,18.225,0.8,40.65
9.925,9.3,2.55,18.475,0.85,41.1
9.925,9.3,2.55,18.475,0.85,41.1
9.925,9.3,2.55,18.475,0.85,41.1
9.925,9.325,2.725,18.65,0.825,41.45
9.925,9.325,2.725,18.65,0.825,41.45
9.675,9.35,2.75,18.525,0.75,41.05
9.675,9.35,2.75,18.525,0.75,41.05
9.8,9.575,2.8,18.65,0.825,41.650000000000006
9.8,9.575,2.8,18.65,0.825,41.650000000000006
9.8,9.525,2.75,18.7,0.875,41.65
9.8,9.525,2.75,18.7,0.875,41.65
9.8,9.525,2.75,18.7,0.875,41.65
9.675,9.225,2.8,18.075,0.9,40.675
9.675,9.225,2.8,18.075,0.9,40.675
9.625,9.075,2.725,17.775,0.875,40.075
9.625,9.075,2.725,17.775,0.875,40.075
9.7,8.9,2.975,17.525,0.95,40.050000000000004
9.7,8.9,2.975,17.525,0.95,40.050000000000004
9.775,8.7,2.8,17.225,0.95,39.45
9.775,8.7,2.8,17.225,0.95,39.45
9.775,8.7,2.8,17.225,0.95,39.45
9.625,8.7,2.825,17.275,0.95,39.375
9.625,8.7,2.825,17.275,0.95,39.375
9.8,8.875,2.675,17.35,0.95,39.650000000000006
9.8,8.875,2.675,17.35,0.95,39.650000000000006
9.775,8.8,2.775,17.35,0.9,39.6
9.775,8.8,2.775,17.35,0.9,39.6
9.725,8.8,2.7,17.275,0.85,39.35
9.725,8.8,2.7,17.275,0.85,39.35
9.725,8.8,2.7,17.275,0.85,39.35
9.925,9.2,2.75,17.675,0.875,40.425
9.925,9.2,2.75,17.675,0.875,40.425
9.9,9.275,2.8,17.95,0.85,40.775
9.9,9.275,2.8,17.95,0.85,40.775
9.7,9.2,2.575,17.925,0.825,40.225
9.7,9.2,2.575,17.925,0.825,40.225
9.85,9.475,2.7,18.3,0.8,41.125
9.85,9.475,2.7,18.3,0.8,41.125
9.85,9.475,2.7,18.3,0.8,41.125
9.85,9.35,2.575,18.025,0.775,40.574999999999996
9.85,9.35,2.575,18.025,0.775,40.574999999999996
