/ && GET,/cart && GET,/cart/checkout && POST,/product/{id} && GET,/setCurrency && POST,avg,unknown
9.25,8.1,2.6,17.5,0.925,38.375,0.0
9.25,8.1,2.6,17.5,0.925,38.375,0.0
9.2,8.225,2.45,17.6,0.875,38.35,0.0
9.2,8.225,2.45,17.6,0.875,38.35,0.0
9.35,8.425,2.475,17.875,0.9,39.025,0.0
9.35,8.425,2.475,17.875,0.9,39.025,0.0
9.35,8.425,2.475,17.875,0.9,39.025,0.0
9.55,8.625,2.6,18.05,0.9,39.725,0.0
9.55,8.625,2.6,18.05,0.9,39.725,0.0
9.55,8.675,2.65,18.0,0.875,39.75,0.0
9.55,8.675,2.65,18.0,0.875,39.75,0.0
9.65,8.75,2.675,18.0,0.975,40.050000000000004,0.0
9.65,8.75,2.675,18.0,0.975,40.050000000000004,0.0
9.8,8.875,2.65,18.175,0.875,40.375,0.0
9.8,8.875,2.65,18.175,0.875,40.375,0.0
10.025,9.025,2.7,18.275,0.95,40.975,0.0
10.025,9.025,2.7,18.275,0.95,40.975,0.0
10.05,9.05,2.75,18.15,0.875,40.875,0.0
10.05,9.05,2.75,18.15,0.875,40.875,0.0
10.05,9.05,2.75,18.15,0.875,40.875,0.0
10.125,9.075,2.675,18.1,0.875,40.85,0.0
10.125,9.075,2.675,18.1,0.875,40.85,0.0
9.925,8.925,2.675,17.9,0.85,40.275,0.0
9.925,8.925,2.675,17.9,0.85,40.275,0.0
9.825,8.75,2.65,17.6,0.825,39.650000000000006,0.0
9.825,8.75,2.65,17.6,0.825,39.650000000000006,0.0
9.825,8.725,2.575,17.775,0.9,39.8,0.0
9.825,8.725,2.575,17.775,0.9,39.8,0.0
9.825000000000003,8.700000000000001,2.650000000000001,17.900000000000002,0.8500000000000002,39.92500000000001,0.0
9.825,8.7,2.65,17.9,0.85,39.925000000000004,0.0
9.775,8.7,2.7,17.925,1.0,40.1,0.0
9.775,8.7,2.7,17.925,1.0,40.1,0.0
9.775,8.7,2.7,17.925,1.0,40.1,0.0
9.672098370488852,8.64740577826652,2.724182745176447,18.06957912626212,0.9247225832250325,40.037988603418974,0.0
9.672098370488852,8.64740577826652,2.724182745176447,18.06957912626212,0.9247225832250325,40.037988603418974,0.0
9.525,8.725,2.6,17.975,0.925,39.75,0.0
9.525,8.725,2.6,17.975,0.925,39.75,0.0
9.5,8.625,2.625,17.8,0.95,39.5,0.0
9.5,8.625,2.625,17.8,0.95,39.5,0.0
9.75,8.525,2.625,17.525,0.95,39.375,0.0
9.75,8.525,2.625,17.525,0.95,39.375,0.0
9.75,8.525,2.625,17.525,0.95,39.375,0.0
9.725,8.675,2.625,17.75,1.0,39.775,0.0
9.725,8.675,2.625,17.75,1.0,39.775,0.0
9.775,8.75,2.65,17.675,0.925,39.775,0.0
9.775,8.75,2.65,17.675,0.925,39.775,0.0
9.9,8.95,2.6,17.8,0.925,40.175,0.0
9.9,8.95,2.6,17.8,0.925,40.175,0.0
10.05,9.025,2.5,17.925,0.9,40.4,0.0
10.05,9.025,2.5,17.925,0.9,40.4,0.0
10.05,9.025,2.5,17.925,0.9,40.4,0.0
9.977993398019406,8.902670801240372,2.5007502250675206,17.805341602480745,0.975292587776333,40.16204861458437,0.0
9.977993398019406,8.902670801240372,2.5007502250675206,17.805341602480745,0.975292587776333,40.16204861458437,0.0
10.0,8.85,2.5,17.65,0.95,39.95,0.0
10.0,8.85,2.5,17.65,0.95,39.95,0.0
9.95,9.05,2.625,17.775,0.95,40.35,0.0
9.95,9.05,2.625,17.775,0.95,40.35,0.0
9.95,9.25,2.7,18.35,0.975,41.225,0.0
9.95,9.25,2.7,18.35,0.975,41.225,0.0
10.0,9.2,2.6,18.275,0.95,41.025000000000006,0.0
10.0,9.2,2.6,18.275,0.95,41.025000000000006,0.0
10.0,9.2,2.6,18.275,0.95,41.025000000000006,0.0
9.975,9.125,2.775,18.25,0.975,41.1,0.0
9.975,9.125,2.775,18.25,0.975,41.1,0.0
9.9,9.1,2.7,18.35,0.95,41.0,0.0
9.9,9.1,2.7,18.35,0.95,41.0,0.0
9.8,9.15,2.75,18.325,0.875,40.9,0.0
9.8,9.15,2.75,18.325,0.875,40.9,0.0
9.775,9.15,2.675,18.15,0.8,40.55,0.0
9.775,9.15,2.675,18.15,0.8,40.55,0.0
9.825,9.05,2.75,18.25,0.775,40.65,0.0
9.825,9.05,2.75,18.25,0.775,40.65,0.0
9.825,9.05,2.75,18.25,0.775,40.65,0.0
9.85,8.8,2.65,18.05,0.825,40.175000000000004,0.0
9.85,8.8,2.65,18.05,0.825,40.175000000000004,0.0
9.85,8.925,2.7,18.075,0.825,40.375,0.0
9.85,8.925,2.7,18.075,0.825,40.375,0.0
10.05,9.0,2.65,18.075,0.925,40.699999999999996,0.0
10.05,9.0,2.65,18.075,0.925,40.699999999999996,0.0
10.05,9.0,2.65,18.075,0.925,40.699999999999996,0.0
10.05,9.0,2.5,18.05,0.95,40.550000000000004,0.0
10.05,9.0,2.5,18.05,0.95,40.550000000000004,0.0
10.175,9.1,2.525,18.0,1.025,40.824999999999996,0.0
10.175,9.1,2.525,18.0,1.025,40.824999999999996,0.0
10.125,8.975,2.625,17.85,1.025,40.6,0.0
10.125,8.975,2.625,17.85,1.025,40.6,0.0
10.125,8.95,2.825,18.0,1.075,40.975,0.0
10.125,8.95,2.825,18.0,1.075,40.975,0.0
10.100000000000003,9.125000000000002,2.650000000000001,18.1,1.1500000000000001,41.12500000000001,0.0
10.1,9.125,2.65,18.1,1.15,41.125,0.0
10.1,9.125,2.65,18.1,1.15,41.125,0.0
10.075,9.125,2.725,18.175,1.075,41.175000000000004,0.0
10.075,9.125,2.725,18.175,1.075,41.175000000000004,0.0
9.95,9.075,2.55,18.15,1.075,40.800000000000004,0.0
9.95,9.075,2.55,18.15,1.075,40.800000000000004,0.0
9.65,9.1,2.7,18.1,0.925,40.474999999999994,0.0
9.65,9.1,2.7,18.1,0.925,40.474999999999994,0.0
9.825,9.125,2.65,18.25,0.95,40.800000000000004,0.0
9.825,9.125,2.65,18.25,0.95,40.800000000000004,0.0
9.85,8.8,2.65,17.85,0.9,40.05,0.0
9.85,8.8,2.65,17.85,0.9,40.05,0.0
9.857142857142858,8.771428571428572,2.5428571428571427,17.800000000000004,0.942857142857143,39.91428571428572,0.0
9.9,8.85,2.55,17.975,0.9,40.175,0.0
9.9,8.85,2.55,17.975,0.9,40.175,0.0
10.075,8.9,2.45,17.9,0.875,40.2,0.0
10.075,8.9,2.45,17.9,0.875,40.2,0.0
10.125,8.85,2.575,17.95,0.825,40.325,0.0
10.125,8.85,2.575,17.95,0.825,40.325,0.0
10.05,8.8,2.425,17.725,0.8,39.8,0.0
10.05,8.8,2.425,17.725,0.8,39.8,0.0
10.125,8.8,2.575,17.75,0.75,40.0,0.0
10.125,8.8,2.575,17.75,0.75,40.0,0.0
10.125,8.7,2.5,17.775,0.825,39.925000000000004,0.0
10.125,8.7,2.5,17.775,0.825,39.925000000000004,0.0
10.125,8.7,2.5,17.775,0.825,39.925000000000004,0.0
10.025,8.675,2.475,17.5,0.85,39.525,0.0
10.025,8.675,2.475,17.5,0.85,39.525,0.0
9.8,8.925,2.6,17.8,0.875,40.0,0.0
9.8,8.925,2.6,17.8,0.875,40.0,0.0
9.675,8.95,2.55,17.8,0.85,39.825,0.0
9.675,8.95,2.55,17.8,0.85,39.825,0.0
9.75,9.175,2.525,18.1,0.875,40.425,0.0
9.75,9.175,2.525,18.1,0.875,40.425,0.0
9.75,9.175,2.525,18.1,0.875,40.425,0.0
9.65,9.125,2.575,17.925,0.9,40.175,0.0
9.65,9.125,2.575,17.925,0.9,40.175,0.0
9.725,9.375,2.575,18.3,0.9,40.875,0.0
9.725,9.375,2.575,18.3,0.9,40.875,0.0
9.625,9.25,2.7,17.925,0.975,40.475,0.0
9.625,9.25,2.7,17.925,0.975,40.475,0.0
9.775,9.2,2.8,17.85,0.975,40.6,0.0
9.775,9.2,2.8,17.85,0.975,40.6,0.0
9.75,9.125,2.9,17.9,0.875,40.55,0.0
9.75,9.125,2.9,17.9,0.875,40.55,0.0
9.975,9.3,2.8,18.275,0.875,41.225,0.0
9.975,9.3,2.8,18.275,0.875,41.225,0.0
10.1,9.225,2.825,18.025,0.9,41.074999999999996,0.0
10.1,9.225,2.825,18.025,0.9,41.074999999999996,0.0
10.1,9.225,2.825,18.025,0.9,41.074999999999996,0.0
9.725,9.05,2.9,17.625,0.825,40.125,0.0
9.725,9.05,2.9,17.625,0.825,40.125,0.0
10.0,9.125,2.85,17.85,0.975,40.800000000000004,0.0
10.0,9.125,2.85,17.85,0.975,40.800000000000004,0.0
9.95,9.025,2.925,17.825,0.95,40.675000000000004,0.0
9.95,9.025,2.925,17.825,0.95,40.675000000000004,0.0
10.025,9.025,2.775,17.875,0.95,40.650000000000006,0.0
10.025,9.025,2.775,17.875,0.95,40.650000000000006,0.0
9.8,9.1,2.675,18.025,0.875,40.475,0.0
9.8,9.1,2.675,18.025,0.875,40.475,0.0
9.8,9.1,2.675,18.025,0.875,40.475,0.0
9.775,9.225,2.7,18.175,0.925,40.8,0.0
9.775,9.225,2.7,18.175,0.925,40.8,0.0
9.725,9.175,2.7,17.975,0.925,40.5,0.0
9.725,9.175,2.7,17.975,0.925,40.5,0.0
9.8,9.25,2.725,18.275,1.0,41.05,0.0
9.8,9.25,2.725,18.275,1.0,41.05,0.0
10.025,9.425,2.525,18.55,1.0,41.525,0.0
10.025,9.425,2.525,18.55,1.0,41.525,0.0
10.025,9.425,2.525,18.55,1.0,41.525,0.0
9.8,9.275,2.575,18.15,0.85,40.65,0.0
9.8,9.275,2.575,18.15,0.85,40.65,0.0
9.65,9.1,2.55,17.9,0.9,40.1,0.0
9.65,9.1,2.55,17.9,0.9,40.1,0.0
9.575,9.0,2.475,17.925,0.8,39.775,0.0
9.575,9.0,2.475,17.925,0.8,39.775,0.0
9.725,9.125,2.5,18.0,0.925,40.275,0.0
9.725,9.125,2.5,18.0,0.925,40.275,0.0
9.825,9.05,2.325,17.9,0.925,40.025,0.0
9.825,9.05,2.325,17.9,0.925,40.025,0.0
9.825,9.05,2.325,17.9,0.925,40.025,0.0
9.525,8.8,2.525,17.35,0.85,39.050000000000004,0.0
9.525,8.8,2.525,17.35,0.85,39.050000000000004,0.0
9.475,8.775,2.575,17.325,0.85,39.0,0.0
9.475,8.775,2.575,17.325,0.85,39.0,0.0
9.65,8.575,2.725,17.2,0.95,39.1,0.0
9.65,8.575,2.725,17.2,0.95,39.1,0.0
9.575,8.749999999999998,2.6249999999999996,17.499999999999996,0.9249999999999998,39.374999999999986,0.0
9.575,8.75,2.625,17.5,0.925,39.375,0.0
9.525,8.9,2.7,17.6,0.9,39.625,0.0
9.525,8.9,2.7,17.6,0.9,39.625,0.0
9.525,8.9,2.7,17.6,0.9,39.625,0.0
9.6,9.125,2.65,17.825,0.925,40.125,0.0
9.6,9.125,2.65,17.825,0.925,40.125,0.0
9.55,9.025,2.8,17.45,0.925,39.75,0.0
9.55,9.025,2.8,17.45,0.925,39.75,0.0
9.5,9.05,2.95,17.475,0.825,39.800000000000004,0.0
9.5,9.05,2.95,17.475,0.825,39.800000000000004,0.0
9.5,9.05,2.95,17.475,0.825,39.800000000000004,0.0
9.825,9.25,2.75,18.1,0.9,40.824999999999996,0.0
9.825,9.25,2.75,18.1,0.9,40.824999999999996,0.0
9.725,9.05,2.725,17.625,0.85,39.975,0.0
9.725,9.05,2.725,17.625,0.85,39.975,0.0
9.625,9.1,2.675,17.65,0.85,39.9,0.0
9.625,9.1,2.675,17.65,0.85,39.9,0.0
9.625,9.0,2.8,17.625,0.825,39.875,0.0
9.625,9.0,2.8,17.625,0.825,39.875,0.0
9.625,9.0,2.8,17.625,0.825,39.875,0.0
10.0,9.1,2.7,17.8,0.925,40.525,0.0
10.0,9.1,2.7,17.8,0.925,40.525,0.0
9.975,9.025,2.775,17.75,0.95,40.475,0.0
9.975,9.025,2.775,17.75,0.95,40.475,0.0
10.225,9.05,2.75,18.275,0.95,41.25,0.0
10.225,9.05,2.75,18.275,0.95,41.25,0.0
10.125,9.1,2.6,18.375,0.975,41.175000000000004,0.0
10.125,9.1,2.6,18.375,0.975,41.175000000000004,0.0
