/ && GET,/cart && GET,/cart/checkout && POST,/product/{id} && GET,/setCurrency && POST,avg
10.225,9.375,2.75,19.35,0.85,42.550000000000004
10.225,9.375,2.75,19.35,0.85,42.550000000000004
10.1,9.325,2.75,19.225,0.9,42.3
10.1,9.325,2.75,19.225,0.9,42.3
9.875000000000002,9.200000000000001,2.6750000000000007,18.625000000000004,0.9000000000000001,41.275000000000006
9.875,9.2,2.675,18.625,0.9,41.275
9.875,9.2,2.675,18.625,0.9,41.275
9.95,9.3,2.55,18.975,0.925,41.699999999999996
9.95,9.3,2.55,18.975,0.925,41.699999999999996
9.9,9.325,2.45,18.75,0.875,41.3
9.9,9.325,2.45,18.75,0.875,41.3
9.75,9.425,2.475,18.825,0.8,41.275
9.75,9.425,2.475,18.825,0.8,41.275
9.75,9.425,2.475,18.825,0.8,41.275
9.925,9.65,2.625,19.2,0.85,42.25
9.925,9.65,2.625,19.2,0.85,42.25
10.025,9.6,2.6,18.725,0.875,41.825
10.025,9.6,2.6,18.725,0.875,41.825
9.85,9.45,2.5,18.3,0.85,40.95
9.85,9.45,2.5,18.3,0.85,40.95
10.025,9.525,2.425,18.525,0.775,41.275
10.025,9.525,2.425,18.525,0.775,41.275
10.025,9.525,2.425,18.525,0.775,41.275
9.925,9.475,2.55,18.5,0.75,41.2
9.925,9.475,2.55,18.5,0.75,41.2
9.875,9.55,2.625,18.225,0.775,41.05
9.875,9.55,2.625,18.225,0.775,41.05
9.825,9.525,2.6,18.375,0.8,41.125
9.825,9.525,2.6,18.375,0.8,41.125
9.925,9.425,2.65,18.25,0.85,41.1
9.925,9.425,2.65,18.25,0.85,41.1
9.675,9.275,2.575,17.925,0.775,40.225
9.675,9.275,2.575,17.925,0.775,40.225
9.675,9.275,2.575,17.925,0.775,40.225
9.575,9.4,2.8,18.4,0.7,40.875
9.575,9.4,2.8,18.4,0.7,40.875
9.75,9.325,2.825,18.325,0.75,40.975
9.75,9.325,2.825,18.325,0.75,40.975
9.625,9.3,2.925,18.125,0.85,40.825
9.625,9.3,2.925,18.125,0.85,40.825
9.625,9.3,2.925,18.125,0.85,40.825
9.9,9.425,2.9,18.6,0.875,41.7
9.9,9.425,2.9,18.6,0.875,41.7
9.8,9.225,2.85,18.5,0.825,41.2
9.8,9.225,2.85,18.5,0.825,41.2
9.75,9.2,3.0,18.4,0.85,41.2
9.75,9.2,3.0,18.4,0.85,41.2
9.675,9.225,3.15,18.325,0.825,41.2
9.675,9.225,3.15,18.325,0.825,41.2
9.675,9.225,3.15,18.325,0.825,41.2
9.85,9.525,3.175,18.65,0.85,42.050000000000004
9.85,9.525,3.175,18.65,0.85,42.050000000000004
9.75,9.4,2.925,18.4,0.875,41.35
9.75,9.4,2.925,18.4,0.875,41.35
9.875,9.625,3.05,18.875,0.925,42.349999999999994
9.875,9.625,3.05,18.875,0.925,42.349999999999994
9.875,9.625,3.05,18.875,0.925,42.349999999999994
10.0,9.575,2.975,18.7,0.875,42.125
10.0,9.575,2.975,18.7,0.875,42.125
9.85,9.3,2.925,18.35,0.875,41.3
9.85,9.3,2.925,18.35,0.875,41.3
9.95,9.475,2.85,18.55,0.875,41.7
9.95,9.475,2.85,18.55,0.875,41.7
9.975,9.475,2.75,18.45,0.825,41.475
9.975,9.475,2.75,18.45,0.825,41.475
9.975,9.475,2.75,18.45,0.825,41.475
9.875,9.275,2.5,18.075,0.9,40.625
9.875,9.275,2.5,18.075,0.9,40.625
9.75,8.925,2.45,17.875,0.925,39.925
9.75,8.925,2.45,17.875,0.925,39.925
9.975,8.95,2.525,18.0,0.95,40.400000000000006
9.975,8.95,2.525,18.0,0.95,40.400000000000006
9.975,8.95,2.525,18.0,0.95,40.400000000000006
9.75,8.8,2.55,17.8,0.9,39.8
9.75,8.8,2.55,17.8,0.9,39.8
9.8,8.925,2.75,18.025,0.9,40.4
9.8,8.925,2.75,18.025,0.9,40.4
9.725,9.025,2.675,18.225,0.85,40.5
9.725,9.025,2.675,18.225,0.85,40.5
9.85,9.025,2.8,18.2,0.925,40.8
9.85,9.025,2.8,18.2,0.925,40.8
9.85,9.025,2.8,18.2,0.925,40.8
10.2,9.15,2.75,18.6,0.975,41.675000000000004
10.2,9.15,2.75,18.6,0.975,41.675000000000004
10.25,9.25,2.75,18.975,0.9,42.125
10.25,9.25,2.75,18.975,0.9,42.125
10.55,9.4,2.775,19.275,0.95,42.95
10.55,9.4,2.775,19.275,0.95,42.95
10.45,9.35,2.75,19.025,0.925,42.5
10.45,9.35,2.75,19.025,0.925,42.5
10.45,9.35,2.75,19.025,0.925,42.5
10.45,9.2,2.7,18.95,0.9,42.199999999999996
10.45,9.2,2.7,18.95,0.9,42.199999999999996
10.225,8.875,2.4,18.4,0.9,40.8
10.225,8.875,2.4,18.4,0.9,40.8
10.175,8.9,2.6,18.275,0.95,40.900000000000006
10.175,8.9,2.6,18.275,0.95,40.900000000000006
10.15,8.975,2.625,18.275,0.925,40.949999999999996
10.15,8.975,2.625,18.275,0.925,40.949999999999996
10.15,8.975,2.625,18.275,0.925,40.949999999999996
10.0,9.0,2.7,18.5,0.9,41.1
10.0,9.0,2.7,18.5,0.9,41.1
9.975,9.025,2.6,18.325,0.9,40.824999999999996
9.975,9.025,2.6,18.325,0.9,40.824999999999996
9.925,9.1,2.725,18.275,0.875,40.9
9.925,9.1,2.725,18.275,0.875,40.9
9.925,9.15,2.775,18.425,0.925,41.199999999999996
9.925,9.15,2.775,18.425,0.925,41.199999999999996
9.925,9.15,2.775,18.425,0.925,41.199999999999996
10.15,9.45,2.8,18.75,0.925,42.074999999999996
10.15,9.45,2.8,18.75,0.925,42.074999999999996
10.225,9.675,3.0,19.175,0.9,42.975
10.225,9.675,3.0,19.175,0.9,42.975
10.575,9.875,2.925,19.525,0.925,43.824999999999996
10.575,9.875,2.925,19.525,0.925,43.824999999999996
10.35,9.725,2.8,19.45,0.875,43.2
10.35,9.725,2.8,19.45,0.875,43.2
10.45,9.625,2.875,19.25,0.85,43.050000000000004
10.45,9.625,2.875,19.25,0.85,43.050000000000004
10.45,9.625,2.875,19.25,0.85,43.050000000000004
10.425,9.75,2.975,19.3,0.85,43.300000000000004
10.425,9.75,2.975,19.3,0.85,43.300000000000004
10.55,9.825,2.8,19.275,0.925,43.375
10.55,9.825,2.8,19.275,0.925,43.375
10.5,9.85,2.875,19.275,0.95,43.45
10.5,9.85,2.875,19.275,0.95,43.45
10.45,9.825,2.75,19.3,0.95,43.275000000000006
10.45,9.825,2.75,19.3,0.95,43.275000000000006
10.45,9.825,2.75,19.3,0.95,43.275000000000006
10.55,9.725,2.775,19.225,0.975,43.25
10.55,9.725,2.775,19.225,0.975,43.25
10.5,9.85,2.825,19.15,0.925,43.25
10.5,9.85,2.825,19.15,0.925,43.25
10.6,9.85,2.85,19.05,0.925,43.275
10.6,9.85,2.85,19.05,0.925,43.275
10.525000000000002,9.975000000000003,2.775000000000001,19.350000000000005,0.9250000000000002,43.550000000000004
10.525,9.975,2.775,19.35,0.925,43.55
10.525,9.975,2.775,19.35,0.925,43.55
10.525,9.825,2.675,19.425,0.875,43.325
10.525,9.825,2.675,19.425,0.875,43.325
10.325,9.825,2.875,19.55,0.8,43.375
10.325,9.825,2.875,19.55,0.8,43.375
10.3,9.775,2.675,19.3,0.775,42.824999999999996
10.3,9.775,2.675,19.3,0.775,42.824999999999996
10.2,9.7,2.8,19.275,0.8,42.775
10.2,9.7,2.8,19.275,0.8,42.775
10.2,9.7,2.8,19.275,0.8,42.775
10.25,9.8,2.725,19.35,0.8,42.925
10.25,9.8,2.725,19.35,0.8,42.925
10.1,9.775,2.75,19.475,0.775,42.875
10.1,9.775,2.75,19.475,0.775,42.875
10.05,9.625,2.65,19.525,0.775,42.625
10.05,9.625,2.65,19.525,0.775,42.625
10.05,9.625,2.65,19.525,0.775,42.625
10.125,9.575,2.675,19.35,0.875,42.6
10.125,9.575,2.675,19.35,0.875,42.6
10.15,9.575,2.75,19.175,0.925,42.574999999999996
10.15,9.575,2.75,19.175,0.925,42.574999999999996
10.2,9.5,2.675,19.25,0.875,42.5
10.2,9.5,2.675,19.25,0.875,42.5
10.125,9.4,2.75,19.375,0.875,42.525
10.125,9.4,2.75,19.375,0.875,42.525
10.125,9.4,2.75,19.375,0.875,42.525
10.25,9.6,2.725,19.425,0.85,42.85
10.25,9.6,2.725,19.425,0.85,42.85
10.2,9.525,2.65,19.375,0.875,42.625
10.2,9.525,2.65,19.375,0.875,42.625
10.2,9.425,2.575,19.375,0.9,42.475
10.2,9.425,2.575,19.375,0.9,42.475
10.2,9.425,2.575,19.375,0.9,42.475
10.3,9.6,2.625,19.2,0.975,42.7
